Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
10/20/2021,Race_eth_NHNHOPI,432014,0.3,0,384720,48.4,43.1,0.3,0
10/20/2021,Ages_18-24_yrs,18220377,9,0,15080113,65.6,54.3,8.6,0
10/20/2021,Ages_<18yrs,13536722,6.7,0,11222156,20.4,16.9,6.4,0
10/20/2021,Ages_12-15_yrs,8541754,4.2,0,7033918,56.1,46.2,4,0
10/20/2021,Race_eth_NHMult_Oth,6251919,4.6,0,5485534,90.6,79.5,4.4,0
10/20/2021,Sex_unknown,1993222,1,0,1426592,0,0,0.8,0
10/20/2021,Ages_65-74_yrs,29226469,14.5,0,25733907,98.5,86.8,14.8,0
10/20/2021,Race_eth_known,134912668,0,66.9,123778738,0,0,0,71
10/20/2021,Ages_16-17_yrs,4789987,2.4,0,4062627,63.4,53.7,2.3,0
10/20/2021,Ages_50-64_yrs,49495591,24.5,0,43810705,84.3,74.6,25.1,0
10/20/2021,Sex_Female,104852645,52.5,0,91027675,68.1,59.2,52.6,0
10/20/2021,US,201769513,0,0,174450852,0,0,0,0
10/19/2021,Ages_16-17_yrs,4784890,2.4,0,4056235,63.3,53.7,2.3,0
10/19/2021,Sex_unknown,1994112,1,0,1426425,0,0,0.8,0
10/19/2021,Ages_25-39_yrs,42709939,21.2,0,36210784,68.8,58.4,20.8,0
10/19/2021,Ages_18-24_yrs,18196434,9,0,15053404,65.5,54.2,8.6,0
10/19/2021,Race_eth_NHNHOPI,430778,0.3,0,383415,48.3,43,0.3,0
10/19/2021,Sex_known,199571420,0,99,172821709,0,0,0,99.2
10/19/2021,Ages_12-15_yrs,8529237,4.2,0,7019295,56,46.1,4,0
10/19/2021,Ages_40-49_yrs,28559251,14.2,0,24821802,77.1,67,14.2,0
10/19/2021,Race_eth_NHBlack,14274736,10.6,0,12631427,37.9,33.5,10.2,0
10/19/2021,Race_eth_known,134760514,0,66.9,123620917,0,0,0,70.9
10/19/2021,Age_unknown,22977,0,0,5353,0,0,0,0
10/19/2021,Ages_18-29_yrs,31778368,15.8,0,26413143,64.4,53.5,15.2,0
10/19/2021,Sex_Female,104750338,52.5,0,90923602,68.1,59.1,52.6,0
10/19/2021,Age_known,201542555,0,99,174242781,0,0,0,99
10/19/2021,Ages_<18yrs,13519610,6.7,0,11201422,20.4,16.9,6.4,0
10/19/2021,Sex_Male,94821082,47.5,0,81898107,63.6,54.9,47.4,0
10/19/2021,Race_eth_NHMult_Oth,6249439,4.6,0,5479898,90.6,79.4,4.4,0
10/19/2021,Ages_75+_yrs,19899771,9.9,0,17465069,92.8,81.5,10,0
10/19/2021,Ages_50-64_yrs,49457157,24.5,0,43771590,84.3,74.6,25.1,0
10/19/2021,Race_eth_NHAIAN,1381429,1,0,1188382,59,50.8,1,0
10/19/2021,Race_eth_Hispanic,23241500,17.2,0,20710201,44.5,39.7,16.8,0
10/19/2021,US,201565532,0,0,174248134,0,0,0,0
10/19/2021,Ages_65-74_yrs,29200393,14.5,0,25718710,98.4,86.7,14.8,0
10/19/2021,Ages_<12yrs,205483,0.1,0,125892,0.5,0.3,0.1,0
10/19/2021,Race_eth_unknown,66805018,49.6,0,50627217,0,0,41,0
10/19/2021,Race_eth_NHWhite,81161889,60.2,0,75489754,43.8,40.7,61.1,0
10/19/2021,Ages_30-39_yrs,29128005,14.5,0,24851045,71.9,61.4,14.3,0
10/19/2021,Race_eth_NHAsian,8020743,6,0,7737840,45.7,44.1,6.3,0
10/18/2021,Age_known,201368643,0,99,174064033,0,0,0,99
10/18/2021,Race_eth_Hispanic,23210886,17.2,0,20675332,44.4,39.6,16.7,0
10/18/2021,Ages_40-49_yrs,28535548,14.2,0,24794483,77,66.9,14.2,0
10/18/2021,Sex_unknown,1993008,1,0,1425344,0,0,0.8,0
10/18/2021,Ages_18-29_yrs,31737639,15.8,0,26367116,64.3,53.4,15.1,0
10/18/2021,Ages_75+_yrs,19887899,9.9,0,17459380,92.8,81.4,10,0
10/18/2021,Race_eth_known,134641110,0,66.9,123488637,0,0,0,70.9
10/18/2021,Sex_Male,94730853,47.5,0,81806099,63.5,54.9,47.4,0
10/18/2021,Ages_12-15_yrs,8518696,4.2,0,7004964,56,46,4,0
10/18/2021,Ages_16-17_yrs,4780631,2.4,0,4050475,63.2,53.6,2.3,0
10/18/2021,Ages_30-39_yrs,29095806,14.4,0,24813754,71.9,61.3,14.3,0
10/18/2021,Ages_<12yrs,205437,0.1,0,125859,0.5,0.3,0.1,0
10/18/2021,Race_eth_unknown,66750446,49.6,0,50580737,0,0,41,0
10/18/2021,Ages_18-24_yrs,18173963,9,0,15027672,65.5,54.1,8.6,0
10/18/2021,Race_eth_NHAsian,8014722,6,0,7732043,45.7,44.1,6.3,0
10/18/2021,Ages_25-39_yrs,42659482,21.2,0,36153198,68.8,58.3,20.8,0
10/18/2021,Race_eth_NHMult_Oth,6244345,4.6,0,5473069,90.5,79.3,4.4,0
10/18/2021,Age_unknown,22913,0,0,5341,0,0,0,0
10/18/2021,Race_eth_NHWhite,81102756,60.2,0,75427785,43.7,40.7,61.1,0
10/18/2021,Ages_50-64_yrs,49425194,24.5,0,43739826,84.2,74.5,25.1,0
10/18/2021,Sex_known,199398548,0,99,172644030,0,0,0,99.2
10/18/2021,US,201391556,0,0,174069374,0,0,0,0
10/18/2021,Race_eth_NHAIAN,1380352,1,0,1187263,59,50.7,1,0
10/18/2021,Ages_65-74_yrs,29181793,14.5,0,25708176,98.4,86.7,14.8,0
10/18/2021,Ages_<18yrs,13504764,6.7,0,11181298,20.4,16.9,6.4,0
10/18/2021,Race_eth_NHNHOPI,429785,0.3,0,381922,48.2,42.8,0.3,0
10/18/2021,Sex_Female,104667695,52.5,0,90837931,68,59,52.6,0
10/18/2021,Race_eth_NHBlack,14258264,10.6,0,12611223,37.9,33.5,10.2,0
10/17/2021,Ages_50-64_yrs,49395429,24.5,0,43713486,84.1,74.5,25.1,0
10/17/2021,Ages_<18yrs,13490419,6.7,0,11163404,20.3,16.8,6.4,0
10/17/2021,US,201234333,0,0,173930579,0,0,0,0
10/17/2021,Sex_unknown,1992107,1,0,1424766,0,0,0.8,0
10/17/2021,Ages_40-49_yrs,28515385,14.2,0,24773141,76.9,66.8,14.2,0
10/17/2021,Race_eth_Hispanic,23185509,17.2,0,20648759,44.4,39.5,16.7,0
10/17/2021,Ages_30-39_yrs,29069701,14.4,0,24787051,71.8,61.2,14.3,0
10/17/2021,Race_eth_known,134524790,0,66.8,123378058,0,0,0,70.9
10/17/2021,Ages_18-29_yrs,31706446,15.8,0,26334909,64.2,53.4,15.1,0
10/17/2021,Race_eth_NHNHOPI,429354,0.3,0,381608,48.1,42.8,0.3,0
10/17/2021,Race_eth_NHMult_Oth,6239348,4.6,0,5467273,90.4,79.2,4.4,0
10/17/2021,Race_eth_NHWhite,81036142,60.2,0,75370705,43.7,40.6,61.1,0
10/17/2021,Race_eth_NHAIAN,1379324,1,0,1186358,58.9,50.7,1,0
10/17/2021,Ages_75+_yrs,19873299,9.9,0,17454204,92.7,81.4,10,0
10/17/2021,Ages_16-17_yrs,4776907,2.4,0,4045808,63.2,53.5,2.3,0
10/17/2021,Race_eth_NHBlack,14244985,10.6,0,12595475,37.8,33.5,10.2,0
10/17/2021,Ages_<12yrs,205415,0.1,0,125842,0.5,0.3,0.1,0
10/17/2021,Sex_Male,94654974,47.5,0,81739121,63.5,54.8,47.4,0
10/17/2021,Age_known,201211432,0,99,173925241,0,0,0,99
10/17/2021,Sex_known,199242226,0,99,172505813,0,0,0,99.2
10/17/2021,Ages_65-74_yrs,29160753,14.5,0,25699046,98.3,86.6,14.8,0
10/17/2021,Ages_12-15_yrs,8508097,4.2,0,6991754,55.9,45.9,4,0
10/17/2021,Age_unknown,22901,0,0,5338,0,0,0,0
10/17/2021,Race_eth_unknown,66709543,49.6,0,50552521,0,0,41,0
10/17/2021,Ages_18-24_yrs,18156969,9,0,15009925,65.4,54.1,8.6,0
10/17/2021,Ages_25-39_yrs,42619178,21.2,0,36112035,68.7,58.2,20.8,0
10/17/2021,Sex_Female,104587252,52.5,0,90766692,68,59,52.6,0
10/17/2021,Race_eth_NHAsian,8010128,6,0,7727880,45.7,44.1,6.3,0
10/16/2021,Sex_unknown,1988553,1,0,1423582,0,0,0.8,0
10/16/2021,Sex_Male,94545062,47.5,0,81632314,63.4,54.7,47.4,0
10/16/2021,Race_eth_NHAsian,8003138,6,0,7721911,45.6,44,6.3,0
10/16/2021,Age_unknown,22890,0,0,5334,0,0,0,0
10/16/2021,US,201002726,0,0,173705337,0,0,0,0
10/16/2021,Ages_65-74_yrs,29131153,14.5,0,25682011,98.2,86.6,14.8,0
10/16/2021,Race_eth_NHWhite,80945533,60.2,0,75283278,43.6,40.6,61.1,0
10/16/2021,Race_eth_known,134352940,0,66.8,123199597,0,0,0,70.9
10/16/2021,Ages_25-39_yrs,42556800,21.2,0,36043875,68.6,58.1,20.8,0
10/16/2021,Age_known,200979836,0,99,173700003,0,0,0,99
10/16/2021,Race_eth_NHMult_Oth,6231049,4.6,0,5457250,90.3,79.1,4.4,0
10/16/2021,Race_eth_unknown,66649786,49.6,0,50505740,0,0,41,0
10/16/2021,Ages_<12yrs,205367,0.1,0,125831,0.5,0.3,0.1,0
10/16/2021,Race_eth_Hispanic,23150998,17.2,0,20610611,44.3,39.5,16.7,0
10/16/2021,Ages_16-17_yrs,4771961,2.4,0,4039516,63.1,53.4,2.3,0
10/16/2021,Ages_<18yrs,13472541,6.7,0,11140253,20.3,16.8,6.4,0
10/16/2021,Sex_known,199014173,0,99,172281755,0,0,0,99.2
10/16/2021,Ages_50-64_yrs,49350135,24.6,0,43670574,84.1,74.4,25.1,0
10/16/2021,Ages_12-15_yrs,8495213,4.2,0,6974906,55.8,45.8,4,0
10/16/2021,Race_eth_NHBlack,14215963,10.6,0,12560825,37.8,33.4,10.2,0
10/16/2021,Ages_18-29_yrs,31659664,15.8,0,26281628,64.2,53.3,15.1,0
10/16/2021,Ages_30-39_yrs,29028823,14.4,0,24742472,71.7,61.1,14.2,0
10/16/2021,Sex_Female,104469111,52.5,0,90649441,67.9,58.9,52.6,0
10/16/2021,Race_eth_NHAIAN,1377418,1,0,1184619,58.8,50.6,1,0
10/16/2021,Race_eth_NHNHOPI,428841,0.3,0,381103,48.1,42.7,0.3,0
10/16/2021,Ages_18-24_yrs,18131687,9,0,14980225,65.3,54,8.6,0
10/16/2021,Ages_75+_yrs,19853643,9.9,0,17443555,92.6,81.4,10,0
10/16/2021,Ages_40-49_yrs,28483877,14.2,0,24739510,76.9,66.8,14.2,0
10/15/2021,Ages_12-15_yrs,8480761,4.2,0,6958088,55.7,45.7,4,0
10/15/2021,Race_eth_Hispanic,23109087,17.2,0,20567706,44.3,39.4,16.7,0
10/15/2021,Sex_known,198792434,0,99,172059837,0,0,0,99.2
10/15/2021,Race_eth_NHMult_Oth,6223091,4.6,0,5447557,90.2,78.9,4.4,0
10/15/2021,Race_eth_NHBlack,14190110,10.6,0,12530020,37.7,33.3,10.2,0
10/15/2021,Race_eth_NHAsian,7995623,6,0,7715605,45.6,44,6.3,0
10/15/2021,Ages_25-39_yrs,42494491,21.2,0,35975921,68.5,58,20.7,0
10/15/2021,Sex_unknown,1985456,1,0,1422306,0,0,0.8,0
10/15/2021,Ages_<18yrs,13452088,6.7,0,11116400,20.3,16.8,6.4,0
10/15/2021,Race_eth_NHAIAN,1374937,1,0,1182434,58.7,50.5,1,0
10/15/2021,Ages_18-29_yrs,31609909,15.7,0,26225599,64,53.1,15.1,0
10/15/2021,Ages_16-17_yrs,4766173,2.4,0,4032502,63.1,53.3,2.3,0
10/15/2021,Ages_<12yrs,205154,0.1,0,125810,0.5,0.3,0.1,0
10/15/2021,Ages_75+_yrs,19835421,9.9,0,17433310,92.5,81.3,10,0
10/15/2021,Race_eth_known,134188429,0,66.8,123025891,0,0,0,70.9
10/15/2021,Ages_18-24_yrs,18104205,9,0,14948359,65.2,53.8,8.6,0
10/15/2021,US,200777890,0,0,173482143,0,0,0,0
10/15/2021,Race_eth_unknown,66589461,49.6,0,50456252,0,0,41,0
10/15/2021,Race_eth_NHNHOPI,428202,0.3,0,380450,48,42.7,0.3,0
10/15/2021,Age_known,200755013,0,99,173476815,0,0,0,99
10/15/2021,Ages_30-39_yrs,28988787,14.4,0,24698681,71.6,61,14.2,0
10/15/2021,Age_unknown,22877,0,0,5328,0,0,0,0
10/15/2021,Sex_Male,94434915,47.5,0,81523290,63.3,54.7,47.4,0
10/15/2021,Race_eth_NHWhite,80867379,60.3,0,75202119,43.6,40.6,61.1,0
10/15/2021,Ages_50-64_yrs,49310195,24.6,0,43630743,84,74.3,25.1,0
10/15/2021,Ages_65-74_yrs,29104957,14.5,0,25665470,98.1,86.5,14.8,0
10/15/2021,Ages_40-49_yrs,28453656,14.2,0,24706612,76.8,66.7,14.2,0
10/15/2021,Sex_Female,104357519,52.5,0,90536547,67.8,58.8,52.6,0
10/14/2021,Ages_50-64_yrs,49247593,24.6,0,43567731,83.9,74.2,25.2,0
10/14/2021,Sex_Female,104179359,52.5,0,90358143,67.7,58.7,52.6,0
10/14/2021,Ages_18-24_yrs,18063281,9,0,14898931,65.1,53.7,8.6,0
10/14/2021,Age_known,200408021,0,99,173124236,0,0,0,99
10/14/2021,Race_eth_known,133932548,0,66.8,122748942,0,0,0,70.9
10/14/2021,Ages_75+_yrs,19807370,9.9,0,17416676,92.4,81.2,10.1,0
10/14/2021,Ages_30-39_yrs,28924957,14.4,0,24628348,71.4,60.8,14.2,0
10/14/2021,Race_eth_NHAIAN,1372042,1,0,1179486,58.6,50.4,1,0
10/14/2021,Race_eth_NHAsian,7983684,6,0,7703022,45.5,43.9,6.3,0
10/14/2021,Race_eth_NHBlack,14139802,10.6,0,12472965,37.6,33.1,10.2,0
10/14/2021,Ages_40-49_yrs,28407179,14.2,0,24655052,76.7,66.5,14.2,0
10/14/2021,Sex_unknown,1981279,1,0,1420241,0,0,0.8,0
10/14/2021,Ages_<12yrs,204996,0.1,0,125777,0.5,0.3,0.1,0
10/14/2021,Race_eth_NHMult_Oth,6209749,4.6,0,5432203,90,78.7,4.4,0
10/14/2021,Ages_18-29_yrs,31534987,15.7,0,26138193,63.9,53,15.1,0
10/14/2021,Race_eth_NHNHOPI,427424,0.3,0,379582,47.9,42.6,0.3,0
10/14/2021,Race_eth_unknown,66498337,49.7,0,50380614,0,0,41,0
10/14/2021,Sex_Male,94270247,47.5,0,81351172,63.2,54.6,47.4,0
10/14/2021,Race_eth_NHWhite,80751492,60.3,0,75082692,43.5,40.5,61.2,0
10/14/2021,Ages_<18yrs,13423572,6.7,0,11079974,20.2,16.7,6.4,0
10/14/2021,Ages_25-39_yrs,42396663,21.2,0,35867610,68.3,57.8,20.7,0
10/14/2021,Ages_12-15_yrs,8460906,4.2,0,6932679,55.6,45.5,4,0
10/14/2021,Ages_16-17_yrs,4757670,2.4,0,4021518,62.9,53.2,2.3,0
10/14/2021,US,200430885,0,0,173129556,0,0,0,0
10/14/2021,Sex_known,198449606,0,99,171709315,0,0,0,99.2
10/14/2021,Age_unknown,22864,0,0,5320,0,0,0,0
10/14/2021,Ages_65-74_yrs,29062363,14.5,0,25638262,98,86.4,14.8,0
10/14/2021,Race_eth_Hispanic,23048355,17.2,0,20498992,44.1,39.3,16.7,0
10/13/2021,Sex_Male,94110103,47.5,0,81170132,63.1,54.4,47.4,0
10/13/2021,Race_eth_unknown,66383090,49.6,0,50275635,0,0,41,0
10/13/2021,Race_eth_NHWhite,80644990,60.3,0,74964592,43.5,40.4,61.2,0
10/13/2021,Ages_65-74_yrs,29021034,14.5,0,25618053,97.8,86.4,14.8,0
10/13/2021,Ages_50-64_yrs,49197379,24.6,0,43520115,83.8,74.1,25.2,0
10/13/2021,Ages_18-24_yrs,18022274,9,0,14832940,64.9,53.4,8.6,0
10/13/2021,Sex_known,198146253,0,99,171388279,0,0,0,99.2
10/13/2021,Ages_30-39_yrs,28871384,14.4,0,24563451,71.3,60.7,14.2,0
10/13/2021,Race_eth_Hispanic,23009140,17.2,0,20457403,44.1,39.2,16.7,0
10/13/2021,Sex_Female,104036150,52.5,0,90218147,67.6,58.6,52.6,0
10/13/2021,Ages_16-17_yrs,4750592,2.4,0,4012279,62.8,53.1,2.3,0
10/13/2021,Sex_unknown,1976096,1,0,1417853,0,0,0.8,0
10/13/2021,Ages_<18yrs,13399430,6.7,0,11050613,20.2,16.7,6.4,0
10/13/2021,Age_unknown,22804,0,0,5307,0,0,0,0
10/13/2021,Age_known,200099545,0,99,172800825,0,0,0,99
10/13/2021,Ages_25-39_yrs,42312300,21.1,0,35761157,68.2,57.6,20.7,0
10/13/2021,Race_eth_NHAsian,7976328,6,0,7695725,45.5,43.9,6.3,0
10/13/2021,Ages_18-29_yrs,31463190,15.7,0,26030646,63.8,52.7,15.1,0
10/13/2021,Race_eth_NHMult_Oth,6201002,4.6,0,5420924,89.9,78.6,4.4,0
10/13/2021,Ages_<12yrs,204754,0.1,0,125734,0.5,0.3,0.1,0
10/13/2021,US,200122349,0,0,172806132,0,0,0,0
10/13/2021,Race_eth_NHAIAN,1369934,1,0,1177310,58.5,50.3,1,0
10/13/2021,Ages_75+_yrs,19777611,9.9,0,17404298,92.3,81.2,10.1,0
10/13/2021,Race_eth_known,133739259,0,66.8,122530497,0,0,0,70.9
10/13/2021,Race_eth_NHNHOPI,426626,0.3,0,378386,47.8,42.4,0.3,0
10/13/2021,Race_eth_NHBlack,14111239,10.6,0,12436157,37.5,33,10.1,0
10/13/2021,Ages_40-49_yrs,28369517,14.2,0,24613649,76.6,66.4,14.2,0
10/13/2021,Ages_12-15_yrs,8444084,4.2,0,6912600,55.5,45.4,4,0
10/12/2021,Race_eth_NHNHOPI,426051,0.3,0,377665,47.8,42.3,0.3,0
10/12/2021,Race_eth_unknown,66335592,49.7,0,50238999,0,0,41.1,0
10/12/2021,Race_eth_NHBlack,14088740,10.5,0,12411145,37.4,33,10.1,0
10/12/2021,Ages_65-74_yrs,28994340,14.5,0,25602361,97.8,86.3,14.8,0
10/12/2021,Ages_18-24_yrs,18000546,9,0,14808304,64.8,53.3,8.6,0
10/12/2021,Ages_<12yrs,204566,0.1,0,125696,0.5,0.3,0.1,0
10/12/2021,US,199918670,0,0,172605838,0,0,0,0
10/12/2021,Ages_16-17_yrs,4745272,2.4,0,4005372,62.8,53,2.3,0
10/12/2021,Sex_Male,94012559,47.5,0,81074204,63.1,54.4,47.4,0
10/12/2021,Ages_<18yrs,13379187,6.7,0,11026590,20.2,16.6,6.4,0
10/12/2021,Sex_Female,103931528,52.5,0,90114865,67.5,58.6,52.6,0
10/12/2021,Sex_unknown,1974583,1,0,1416769,0,0,0.8,0
10/12/2021,Race_eth_NHAsian,7970263,6,0,7690308,45.4,43.8,6.3,0
10/12/2021,Ages_18-29_yrs,31423003,15.7,0,25986465,63.7,52.7,15.1,0
10/12/2021,Ages_12-15_yrs,8429349,4.2,0,6895522,55.4,45.3,4,0
10/12/2021,Ages_50-64_yrs,49160637,24.6,0,43481746,83.7,74.1,25.2,0
10/12/2021,Ages_40-49_yrs,28342400,14.2,0,24582714,76.5,66.3,14.2,0
10/12/2021,Ages_25-39_yrs,42258937,21.1,0,35703814,68.1,57.5,20.7,0
10/12/2021,Ages_30-39_yrs,28836480,14.4,0,24525653,71.2,60.6,14.2,0
10/12/2021,Age_unknown,22776,0,0,5301,0,0,0,0
10/12/2021,Age_known,199895894,0,99,172600537,0,0,0,99
10/12/2021,Race_eth_NHMult_Oth,6193388,4.6,0,5411930,89.8,78.4,4.4,0
10/12/2021,Race_eth_Hispanic,22970079,17.2,0,20416140,44,39.1,16.7,0
10/12/2021,Ages_75+_yrs,19759847,9.9,0,17395008,92.2,81.1,10.1,0
10/12/2021,Race_eth_NHWhite,80565960,60.3,0,74883718,43.4,40.4,61.2,0
10/12/2021,Race_eth_known,133583078,0,66.8,122366839,0,0,0,70.9
10/12/2021,Sex_known,197944087,0,99,171189069,0,0,0,99.2
10/12/2021,Race_eth_NHAIAN,1368597,1,0,1175933,58.5,50.2,1,0
10/11/2021,Ages_75+_yrs,19747314,9.9,0,17390482,92.1,81.1,10.1,0
10/11/2021,Ages_18-29_yrs,31398471,15.7,0,25958541,63.6,52.6,15.1,0
10/11/2021,Race_eth_NHAsian,7966655,6,0,7686905,45.4,43.8,6.3,0
10/11/2021,Age_unknown,22770,0,0,5299,0,0,0,0
10/11/2021,Ages_18-24_yrs,17987234,9,0,14792941,64.8,53.3,8.6,0
10/11/2021,Ages_25-39_yrs,42226387,21.1,0,35667661,68.1,57.5,20.7,0
10/11/2021,Ages_16-17_yrs,4742063,2.4,0,4000784,62.7,52.9,2.3,0
10/11/2021,Ages_12-15_yrs,8420885,4.2,0,6883269,55.3,45.2,4,0
10/11/2021,Sex_known,197814633,0,99,171063311,0,0,0,99.2
10/11/2021,Race_eth_known,133485955,0,66.8,122264910,0,0,0,70.9
10/11/2021,US,199788603,0,0,172479682,0,0,0,0
10/11/2021,Ages_<18yrs,13367488,6.7,0,11009743,20.2,16.6,6.4,0
10/11/2021,Race_eth_Hispanic,22952068,17.2,0,20395423,44,39.1,16.7,0
10/11/2021,Race_eth_NHMult_Oth,6189126,4.6,0,5406389,89.7,78.4,4.4,0
10/11/2021,Ages_65-74_yrs,28975681,14.5,0,25593991,97.7,86.3,14.8,0
10/11/2021,Race_eth_NHWhite,80509695,60.3,0,74827596,43.4,40.4,61.2,0
10/11/2021,Ages_<12yrs,204540,0.1,0,125690,0.5,0.3,0.1,0
10/11/2021,Age_known,199765833,0,99,172474383,0,0,0,99
10/11/2021,Race_eth_NHNHOPI,425657,0.3,0,377182,47.7,42.3,0.3,0
10/11/2021,Race_eth_NHBlack,14075060,10.5,0,12396308,37.4,32.9,10.1,0
10/11/2021,Sex_Male,93950127,47.5,0,81013143,63,54.3,47.4,0
10/11/2021,Race_eth_NHAIAN,1367694,1,0,1175107,58.4,50.2,1,0
10/11/2021,Ages_50-64_yrs,49136572,24.6,0,43456874,83.7,74,25.2,0
10/11/2021,Sex_unknown,1973970,1,0,1416371,0,0,0.8,0
10/11/2021,Race_eth_unknown,66302648,49.7,0,50214772,0,0,41.1,0
10/11/2021,Ages_30-39_yrs,28815150,14.4,0,24502061,71.2,60.5,14.2,0
10/11/2021,Ages_40-49_yrs,28325157,14.2,0,24562691,76.4,66.3,14.2,0
10/11/2021,Sex_Female,103864506,52.5,0,90050168,67.5,58.5,52.6,0
10/10/2021,Ages_50-64_yrs,49108821,24.6,0,43430585,83.7,74,25.2,0
10/10/2021,Sex_Male,93880785,47.5,0,80948408,63,54.3,47.4,0
10/10/2021,Race_eth_unknown,66267412,49.7,0,50187846,0,0,41.1,0
10/10/2021,Race_eth_Hispanic,22928735,17.2,0,20369018,43.9,39,16.7,0
10/10/2021,Ages_<18yrs,13353176,6.7,0,10990074,20.1,16.6,6.4,0
10/10/2021,Ages_25-39_yrs,42189942,21.1,0,35628216,68,57.4,20.7,0
10/10/2021,Ages_65-74_yrs,28953478,14.5,0,25584495,97.6,86.3,14.8,0
10/10/2021,Ages_18-29_yrs,31371778,15.7,0,25928958,63.6,52.5,15,0
10/10/2021,Sex_known,197667544,0,99,170926136,0,0,0,99.2
10/10/2021,Ages_30-39_yrs,28791261,14.4,0,24475962,71.1,60.5,14.2,0
10/10/2021,US,199640483,0,0,172342003,0,0,0,0
10/10/2021,Ages_18-24_yrs,17973097,9,0,14776704,64.7,53.2,8.6,0
10/10/2021,Race_eth_NHAIAN,1366587,1,0,1174052,58.4,50.1,1,0
10/10/2021,Sex_unknown,1972939,1,0,1415867,0,0,0.8,0
10/10/2021,Race_eth_NHWhite,80445279,60.3,0,74770208,43.4,40.3,61.2,0
10/10/2021,Race_eth_NHAsian,7962228,6,0,7682847,45.4,43.8,6.3,0
10/10/2021,Ages_12-15_yrs,8410220,4.2,0,6868666,55.2,45.1,4,0
10/10/2021,Race_eth_NHNHOPI,425353,0.3,0,376889,47.7,42.3,0.3,0
10/10/2021,Ages_16-17_yrs,4738453,2.4,0,3995727,62.7,52.9,2.3,0
10/10/2021,Race_eth_known,133373071,0,66.8,122154157,0,0,0,70.9
10/10/2021,Ages_75+_yrs,19733459,9.9,0,17385087,92,81.1,10.1,0
10/10/2021,Sex_Female,103786759,52.5,0,89977728,67.4,58.5,52.6,0
10/10/2021,Ages_40-49_yrs,28305745,14.2,0,24541546,76.4,66.2,14.2,0
10/10/2021,Race_eth_NHMult_Oth,6183651,4.6,0,5400215,89.6,78.3,4.4,0
10/10/2021,Race_eth_NHBlack,14061238,10.5,0,12380928,37.3,32.9,10.1,0
10/10/2021,Age_unknown,22765,0,0,5296,0,0,0,0
10/10/2021,Ages_<12yrs,204503,0.1,0,125681,0.5,0.3,0.1,0
10/10/2021,Age_known,199617718,0,99,172336707,0,0,0,99
10/09/2021,Sex_Female,103685335,52.5,0,89879820,67.4,58.4,52.6,0
10/09/2021,Race_eth_known,133225354,0,66.8,122006456,0,0,0,70.9
10/09/2021,Sex_unknown,1969551,1,0,1415076,0,0,0.8,0
10/09/2021,Race_eth_NHAIAN,1364405,1,0,1172114,58.3,50.1,1,0
10/09/2021,Sex_known,197471442,0,99,170740083,0,0,0,99.2
10/09/2021,Race_eth_NHMult_Oth,6176005,4.6,0,5391655,89.5,78.1,4.4,0
10/09/2021,Ages_65-74_yrs,28928707,14.5,0,25570165,97.5,86.2,14.9,0
10/09/2021,Race_eth_NHAsian,7954031,6,0,7676132,45.3,43.8,6.3,0
10/09/2021,Race_eth_NHWhite,80373040,60.3,0,74698235,43.3,40.3,61.2,0
10/09/2021,Ages_75+_yrs,19716794,9.9,0,17376329,92,81.1,10.1,0
10/09/2021,Age_unknown,22744,0,0,5293,0,0,0,0
10/09/2021,Ages_18-24_yrs,17952142,9,0,14754143,64.7,53.1,8.6,0
10/09/2021,Sex_Male,93786107,47.5,0,80860263,62.9,54.2,47.4,0
10/09/2021,Ages_16-17_yrs,4731959,2.4,0,3988181,62.6,52.8,2.3,0
10/09/2021,Ages_18-29_yrs,31332851,15.7,0,25888401,63.5,52.5,15,0
10/09/2021,Ages_40-49_yrs,28278621,14.2,0,24513621,76.3,66.1,14.2,0
10/09/2021,Race_eth_Hispanic,22889889,17.2,0,20330258,43.8,38.9,16.7,0
10/09/2021,Ages_30-39_yrs,28756798,14.4,0,24440947,71,60.4,14.2,0
10/09/2021,Age_known,199418249,0,99,172149866,0,0,0,99
10/09/2021,Race_eth_NHBlack,14043485,10.5,0,12362012,37.3,32.8,10.1,0
10/09/2021,US,199440993,0,0,172155159,0,0,0,0
10/09/2021,Race_eth_NHNHOPI,424499,0.3,0,376050,47.6,42.2,0.3,0
10/09/2021,Ages_<12yrs,204413,0.1,0,125659,0.5,0.3,0.1,0
10/09/2021,Ages_12-15_yrs,8395211,4.2,0,6850157,55.2,45,4,0
10/09/2021,Ages_25-39_yrs,42137507,21.1,0,35575205,67.9,57.3,20.7,0
10/09/2021,Race_eth_unknown,66215639,49.7,0,50148703,0,0,41.1,0
10/09/2021,Ages_<18yrs,13331583,6.7,0,10963997,20.1,16.5,6.4,0
10/09/2021,Ages_50-64_yrs,49072895,24.6,0,43396406,83.6,73.9,25.2,0
10/08/2021,Sex_Female,103534353,52.5,0,89737980,67.3,58.3,52.6,0
10/08/2021,Race_eth_Hispanic,22846258,17.2,0,20289077,43.8,38.9,16.7,0
10/08/2021,Sex_Male,93646874,47.5,0,80731675,62.8,54.1,47.4,0
